,Consommation (MW),Thermique (MW),Nucléaire (MW),Eolien (MW),Solaire (MW),Hydraulique (MW),Pompage (MW),Bioénergies (MW),Ech. physiques (MW),production_totale,date
1777,3097981.0,457441.0,1987601.0,228718.0,35738.0,299858.0,-41857.0,58524.0,71991.0,3067880.0,2017-11-13
1778,3234573.0,499518.0,2017234.0,76109.0,41300.0,360386.0,-30148.0,59432.0,210766.0,3053979.0,2017-11-14
1779,3231745.0,502581.0,2010984.0,67570.0,39097.0,375742.0,-29408.0,54017.0,211201.0,3049991.0,2017-11-15
1780,3232236.0,481707.0,2002441.0,41188.0,36363.0,396816.0,-20249.0,54482.0,239536.0,3012997.0,2017-11-16
1781,3160644.0,448582.0,2015040.0,61335.0,39026.0,353396.0,-19414.0,56254.0,206443.0,2973633.0,2017-11-17
1782,2921213.0,460274.0,2030674.0,104747.0,34154.0,234023.0,-42369.0,57150.0,42625.0,2921022.0,2017-11-18
1783,2801756.0,469197.0,2029932.0,93311.0,33828.0,220290.0,-54266.0,56265.0,-46750.0,2902823.0,2017-11-19
1784,3195258.0,494529.0,2051765.0,181238.0,28970.0,280099.0,-21078.0,54307.0,125475.0,3090908.0,2017-11-20
1785,3147135.0,500762.0,2060445.0,180375.0,32440.0,288610.0,-21150.0,56342.0,49293.0,3118974.0,2017-11-21
1786,3035688.0,506477.0,2053331.0,307115.0,38709.0,208761.0,-44319.0,61206.0,-95573.0,3175599.0,2017-11-22
1787,2914752.0,417851.0,2089404.0,369882.0,24971.0,169163.0,-51976.0,55788.0,-160281.0,3127059.0,2017-11-23
1788,2894967.0,457276.0,2157769.0,156765.0,10442.0,212916.0,-39112.0,60206.0,-121261.0,3055374.0,2017-11-24
1789,2771980.0,453200.0,2015233.0,164932.0,23429.0,192336.0,-80518.0,62597.0,-59195.0,2911727.0,2017-11-25
1790,2898139.0,436794.0,2124002.0,155571.0,33094.0,214288.0,-60964.0,59751.0,-64335.0,3023500.0,2017-11-26
1791,3324762.0,503587.0,2295163.0,315173.0,34145.0,300644.0,-25444.0,59107.0,-157621.0,3507819.0,2017-11-27
1792,3358402.0,489151.0,2289598.0,132225.0,20940.0,356937.0,-26630.0,55238.0,40992.0,3344089.0,2017-11-28
1793,3448503.0,505408.0,2270934.0,88890.0,24989.0,380323.0,-27564.0,53631.0,151961.0,3324175.0,2017-11-29
1794,3586546.0,498287.0,2252820.0,151269.0,23066.0,397563.0,-29445.0,54301.0,238731.0,3377306.0,2017-11-30
1795,3646370.0,486679.0,2318256.0,133613.0,19250.0,388632.0,-25294.0,54021.0,271264.0,3400451.0,2017-12-01
1796,3482135.0,490986.0,2271190.0,107263.0,13821.0,297512.0,-38468.0,54945.0,284970.0,3235717.0,2017-12-02
1797,3402266.0,491751.0,2323459.0,65067.0,20599.0,246132.0,-42418.0,54938.0,242835.0,3201946.0,2017-12-03
1798,3571660.0,533073.0,2416405.0,52225.0,23068.0,370472.0,-25969.0,53541.0,148892.0,3448784.0,2017-12-04
1799,3539325.0,553445.0,2427570.0,35754.0,23000.0,368842.0,-24431.0,53797.0,101358.0,3462408.0,2017-12-05
1800,3570539.0,533063.0,2467426.0,73530.0,20685.0,369449.0,-28318.0,53076.0,81664.0,3517229.0,2017-12-06
1801,3600085.0,515800.0,2397567.0,337412.0,18623.0,322972.0,-22645.0,54008.0,-23611.0,3646382.0,2017-12-07
1802,3494723.0,433288.0,2420969.0,282512.0,17707.0,297738.0,-27180.0,55043.0,14643.0,3507257.0,2017-12-08
1803,3364675.0,456014.0,2366375.0,164365.0,23896.0,297494.0,-19288.0,55207.0,20635.0,3363351.0,2017-12-09
1804,3170958.0,353495.0,2312781.0,388767.0,4208.0,242501.0,-97119.0,54277.0,-87952.0,3356029.0,2017-12-10
1805,3397590.0,375651.0,2339152.0,371916.0,5644.0,375386.0,-45292.0,50718.0,-75519.0,3518467.0,2017-12-11
1806,3555317.0,466485.0,2404446.0,157312.0,24390.0,435503.0,-34688.0,51785.0,50119.0,3539921.0,2017-12-12
1807,3593080.0,451211.0,2414552.0,417754.0,13626.0,399574.0,-37451.0,53020.0,-119163.0,3749737.0,2017-12-13
1808,3460619.0,368066.0,2314602.0,422439.0,15078.0,425963.0,-35958.0,52487.0,-101999.0,3598635.0,2017-12-14
1809,3455565.0,398423.0,2389813.0,285551.0,18921.0,403822.0,-43454.0,53106.0,-50526.0,3549636.0,2017-12-15
1810,3266680.0,445292.0,2397199.0,169125.0,24696.0,339318.0,-59263.0,54147.0,-103746.0,3429777.0,2017-12-16
1811,3224715.0,456529.0,2450070.0,121609.0,17941.0,307869.0,-92939.0,54849.0,-91174.0,3408867.0,2017-12-17
1812,3497180.0,475073.0,2503188.0,204862.0,10160.0,415121.0,-32918.0,53482.0,-131723.0,3661886.0,2017-12-18
1813,3606062.0,484999.0,2553722.0,55479.0,26058.0,414262.0,-31496.0,53091.0,49972.0,3587611.0,2017-12-19
1814,3560970.0,469134.0,2566072.0,60911.0,15522.0,421305.0,-30765.0,54043.0,4822.0,3586987.0,2017-12-20
1815,3378315.0,430395.0,2564624.0,78038.0,15708.0,373974.0,-31163.0,54868.0,-108078.0,3517607.0,2017-12-21
1816,3185648.0,383577.0,2589806.0,85478.0,12647.0,325656.0,-45245.0,55283.0,-221517.0,3452447.0,2017-12-22
1817,2860906.0,365265.0,2477755.0,90952.0,18297.0,257996.0,-50535.0,57165.0,-355925.0,3267430.0,2017-12-23
1818,2798899.0,273858.0,2346672.0,111466.0,22089.0,276000.0,-30734.0,56455.0,-256858.0,3086540.0,2017-12-24
1819,2787393.0,153936.0,2400519.0,240660.0,17876.0,226405.0,-95252.0,55430.0,-212162.0,3094826.0,2017-12-25
1820,3032875.0,156924.0,2372063.0,394551.0,16065.0,258347.0,-70241.0,54844.0,-149631.0,3252794.0,2017-12-26
1821,3168057.0,193594.0,2456219.0,407013.0,14056.0,307390.0,-59652.0,54106.0,-204645.0,3432378.0,2017-12-27
1822,3326979.0,277023.0,2536517.0,162842.0,20433.0,342766.0,-27313.0,54454.0,-39739.0,3394035.0,2017-12-28
1823,3328371.0,233890.0,2535608.0,347703.0,9117.0,324887.0,-27403.0,55144.0,-150548.0,3506349.0,2017-12-29
1824,2860915.0,128018.0,2336859.0,474317.0,14709.0,330914.0,-51986.0,56276.0,-428201.0,3341093.0,2017-12-30
1825,2668791.0,126712.0,2051846.0,477021.0,22931.0,362764.0,-108815.0,56054.0,-319693.0,3097328.0,2017-12-31
1826,2700785.0,126954.0,1896849.0,465901.0,15133.0,371808.0,-82528.0,51943.0,-145254.0,2928588.0,2018-01-01
1827,3033678.0,155655.0,2530722.0,345717.0,11631.0,428361.0,-41302.0,50773.0,-447844.0,3522859.0,2018-01-02
1828,3062699.0,130043.0,2521327.0,468356.0,11536.0,428237.0,-60659.0,50051.0,-486126.0,3609550.0,2018-01-03
1829,3028488.0,134739.0,2536533.0,431642.0,11806.0,452172.0,-51092.0,52538.0,-539844.0,3619430.0,2018-01-04
1830,2992842.0,162503.0,2574377.0,245010.0,16644.0,453193.0,-40792.0,51744.0,-469828.0,3503471.0,2018-01-05
1831,2841380.0,138906.0,2645180.0,99196.0,10189.0,428647.0,-47602.0,53433.0,-486565.0,3375551.0,2018-01-06
1832,2821662.0,135600.0,2484387.0,401798.0,8760.0,382604.0,-84521.0,52254.0,-559202.0,3465403.0,2018-01-07
1833,3232193.0,298204.0,2639732.0,188573.0,13802.0,466523.0,-40821.0,50911.0,-384729.0,3657745.0,2018-01-08
1834,3295930.0,347992.0,2717828.0,129780.0,18302.0,458014.0,-54670.0,51668.0,-372985.0,3723584.0,2018-01-09
1835,3235683.0,376787.0,2753831.0,118148.0,20032.0,442095.0,-44628.0,52004.0,-482570.0,3762897.0,2018-01-10
1836,3291605.0,421037.0,2752034.0,67737.0,20855.0,469809.0,-35355.0,51340.0,-455872.0,3782812.0,2018-01-11
1837,3357391.0,423351.0,2694848.0,55387.0,21413.0,500423.0,-30081.0,52914.0,-360817.0,3748336.0,2018-01-12
1838,3164699.0,199666.0,2603693.0,157525.0,20381.0,446756.0,-37005.0,54509.0,-280775.0,3482530.0,2018-01-13
1839,3052235.0,196392.0,2616781.0,83904.0,16449.0,427744.0,-64046.0,53625.0,-278559.0,3394895.0,2018-01-14
1840,3393268.0,274158.0,2655643.0,387471.0,13658.0,474587.0,-43271.0,50629.0,-419555.0,3856146.0,2018-01-15
1841,3289306.0,176639.0,2654598.0,483858.0,14816.0,429435.0,-58765.0,50672.0,-461924.0,3810018.0,2018-01-16
1842,3387114.0,207696.0,2715676.0,472143.0,28998.0,480043.0,-46916.0,50450.0,-520941.0,3955006.0,2018-01-17
1843,3338027.0,211921.0,2701658.0,451295.0,18934.0,466060.0,-64072.0,51593.0,-499342.0,3901461.0,2018-01-18
1844,3306563.0,262904.0,2682704.0,247566.0,26049.0,523570.0,-33283.0,52576.0,-455467.0,3795369.0,2018-01-19
1845,3082757.0,172768.0,2639687.0,336942.0,8244.0,469503.0,-58762.0,53361.0,-538968.0,3680505.0,2018-01-20
1846,2844316.0,148446.0,2638407.0,243867.0,15920.0,463619.0,-76691.0,53220.0,-642409.0,3563479.0,2018-01-21
1847,3087973.0,265027.0,2639380.0,310273.0,13621.0,528942.0,-42362.0,50912.0,-677779.0,3808155.0,2018-01-22
1848,3113043.0,222482.0,2703391.0,244032.0,23077.0,502739.0,-44674.0,50718.0,-588748.0,3746439.0,2018-01-23
1849,3059019.0,158652.0,2639132.0,381392.0,32957.0,453764.0,-76851.0,51686.0,-581747.0,3717583.0,2018-01-24
1850,3126739.0,231671.0,2713279.0,176494.0,9207.0,511131.0,-34156.0,52741.0,-533631.0,3694523.0,2018-01-25
1851,3219804.0,362104.0,2797337.0,83901.0,16060.0,572585.0,-31144.0,52350.0,-633416.0,3884337.0,2018-01-26
1852,3063378.0,171035.0,2778044.0,115287.0,22096.0,510069.0,-36786.0,53525.0,-549849.0,3650056.0,2018-01-27
1853,2872827.0,138079.0,2611588.0,181797.0,31584.0,434312.0,-103453.0,53123.0,-474153.0,3450483.0,2018-01-28
1854,3164312.0,229733.0,2649203.0,186026.0,23577.0,512746.0,-44196.0,51124.0,-443856.0,3652409.0,2018-01-29
1855,3180530.0,322485.0,2689103.0,71088.0,19680.0,507169.0,-39321.0,49860.0,-439504.0,3659385.0,2018-01-30
1856,3244455.0,196923.0,2679860.0,365734.0,18967.0,464770.0,-59100.0,51602.0,-474245.0,3777856.0,2018-01-31
1857,3377637.0,342172.0,2741378.0,195389.0,23949.0,513965.0,-39821.0,53949.0,-453329.0,3870802.0,2018-02-01
1858,3480682.0,376515.0,2724461.0,168234.0,33052.0,535750.0,-41347.0,57134.0,-373123.0,3895146.0,2018-02-02
1859,3239245.0,360624.0,2585213.0,86340.0,25487.0,493142.0,-31990.0,56998.0,-336533.0,3607804.0,2018-02-03
1860,3188149.0,223957.0,2616615.0,205018.0,32509.0,419321.0,-80149.0,57565.0,-286694.0,3554985.0,2018-02-04
1861,3716403.0,486145.0,2676104.0,197660.0,15576.0,536289.0,-17711.0,56784.0,-234405.0,3968558.0,2018-02-05
1862,3780319.0,539794.0,2653456.0,142127.0,19724.0,603201.0,-24487.0,56778.0,-210229.0,4015080.0,2018-02-06
1863,3846095.0,549488.0,2674619.0,120235.0,27216.0,585554.0,-20862.0,56707.0,-146835.0,4013819.0,2018-02-07
1864,3850368.0,536788.0,2675019.0,56733.0,29418.0,556599.0,-16828.0,56386.0,-43697.0,3910943.0,2018-02-08
1865,3831196.0,509477.0,2719540.0,198120.0,29442.0,557996.0,-12346.0,57595.0,-228545.0,4072170.0,2018-02-09
1866,3467002.0,333380.0,2698015.0,208366.0,44443.0,432352.0,-53195.0,56459.0,-252789.0,3773015.0,2018-02-10
1867,3216914.0,231224.0,2663992.0,325574.0,27161.0,361445.0,-76184.0,51133.0,-367393.0,3660529.0,2018-02-11
1868,3580008.0,454090.0,2733805.0,145703.0,56649.0,484678.0,-23095.0,51363.0,-323092.0,3926288.0,2018-02-12
1869,3795541.0,491570.0,2733691.0,276737.0,36590.0,466150.0,-24173.0,55784.0,-240782.0,4060522.0,2018-02-13
1870,3739880.0,488169.0,2731450.0,220256.0,30248.0,489669.0,-24776.0,55228.0,-250325.0,4015020.0,2018-02-14
1871,3439863.0,391428.0,2715326.0,185376.0,23981.0,470818.0,-39530.0,56232.0,-363719.0,3843161.0,2018-02-15
1872,3300536.0,407443.0,2695493.0,64978.0,35337.0,463913.0,-44576.0,58329.0,-380347.0,3725493.0,2018-02-16
1873,3019482.0,341239.0,2491859.0,92340.0,24911.0,466640.0,-49888.0,60468.0,-408052.0,3477457.0,2018-02-17
1874,2994416.0,254442.0,2500545.0,93813.0,33796.0,438476.0,-64313.0,60509.0,-322860.0,3381581.0,2018-02-18
1875,3390292.0,455685.0,2463273.0,52589.0,31308.0,569353.0,-24786.0,59103.0,-216212.0,3631311.0,2018-02-19
1876,3381266.0,476678.0,2428058.0,136937.0,27950.0,536223.0,-34355.0,58985.0,-249196.0,3664831.0,2018-02-20
1877,3519265.0,486619.0,2433100.0,243667.0,60784.0,521299.0,-35529.0,57769.0,-248439.0,3803238.0,2018-02-21
1878,3696750.0,487098.0,2507975.0,283667.0,54798.0,548802.0,-29125.0,53778.0,-210220.0,3936118.0,2018-02-22
1879,3730514.0,490265.0,2515286.0,269438.0,47310.0,547780.0,-23039.0,53995.0,-170509.0,3924074.0,2018-02-23
1880,3467969.0,325902.0,2523023.0,289031.0,54311.0,493735.0,-26231.0,56694.0,-248464.0,3742696.0,2018-02-24
1881,3377263.0,252418.0,2511309.0,355898.0,67381.0,400702.0,-89232.0,55938.0,-177131.0,3643646.0,2018-02-25
1882,3947306.0,465858.0,2453779.0,385889.0,75820.0,541574.0,-17938.0,52483.0,-10139.0,3975403.0,2018-02-26
1883,4181962.0,589039.0,2482691.0,203055.0,70461.0,599056.0,-3089.0,48264.0,192531.0,3992566.0,2018-02-27
1884,4298193.0,599856.0,2446464.0,364576.0,29518.0,587922.0,-3720.0,47845.0,225739.0,4076181.0,2018-02-28
1885,4044838.0,498890.0,2531595.0,417915.0,24843.0,554533.0,-22123.0,48472.0,-9269.0,4076248.0,2018-03-01
1886,3681240.0,303517.0,2526681.0,276684.0,50022.0,550803.0,-36049.0,48899.0,-39340.0,3756606.0,2018-03-02
1887,3199500.0,198819.0,2454974.0,181059.0,55497.0,486355.0,-48638.0,49353.0,-177930.0,3426057.0,2018-03-03
1888,2975499.0,202596.0,2394446.0,203443.0,33902.0,408062.0,-91049.0,48698.0,-224592.0,3291147.0,2018-03-04
1889,3227055.0,323642.0,2430409.0,153164.0,40868.0,456033.0,-38850.0,48797.0,-186948.0,3452913.0,2018-03-05
1890,3212970.0,403830.0,2450816.0,108143.0,47918.0,456088.0,-31191.0,49205.0,-271839.0,3516000.0,2018-03-06
1891,3260964.0,408260.0,2448335.0,252451.0,54547.0,477956.0,-26801.0,48478.0,-402259.0,3690027.0,2018-03-07
1892,3248660.0,337333.0,2443910.0,270286.0,68451.0,443017.0,-33195.0,48864.0,-329976.0,3611861.0,2018-03-08
1893,3073673.0,354732.0,2426843.0,192276.0,37294.0,478437.0,-23469.0,52940.0,-445397.0,3542522.0,2018-03-09
1894,2647106.0,129067.0,2326215.0,234454.0,33126.0,403758.0,-53632.0,50432.0,-476285.0,3177052.0,2018-03-10
1895,2442822.0,126056.0,2140822.0,213109.0,49072.0,366723.0,-93975.0,53954.0,-412983.0,2949736.0,2018-03-11
1896,2894765.0,176357.0,2311921.0,439122.0,43031.0,451903.0,-40434.0,55067.0,-542197.0,3477401.0,2018-03-12
1897,2999612.0,205138.0,2404033.0,197921.0,55793.0,452387.0,-32859.0,54787.0,-337551.0,3370059.0,2018-03-13
1898,2992836.0,237132.0,2413257.0,263017.0,68345.0,447419.0,-32215.0,53821.0,-457947.0,3482991.0,2018-03-14
1899,2978278.0,210545.0,2336966.0,213852.0,43438.0,471161.0,-36397.0,52161.0,-313458.0,3328123.0,2018-03-15
1900,2937449.0,224617.0,2312951.0,74510.0,54830.0,479958.0,-32509.0,52736.0,-229667.0,3199602.0,2018-03-16
1901,2875178.0,271492.0,2205578.0,140821.0,45464.0,446391.0,-37774.0,54893.0,-251743.0,3164639.0,2018-03-17
1902,2968160.0,241818.0,2241464.0,160150.0,40886.0,428537.0,-77478.0,56619.0,-123818.0,3169474.0,2018-03-18
1903,3486160.0,449990.0,2300673.0,136740.0,46627.0,510177.0,-26794.0,54985.0,13748.0,3499192.0,2018-03-19
1904,3569551.0,467326.0,2298153.0,315980.0,55964.0,491598.0,-37880.0,53678.0,-75279.0,3682699.0,2018-03-20
1905,3519011.0,488884.0,2308018.0,165359.0,83374.0,471288.0,-32707.0,51970.0,-17241.0,3568893.0,2018-03-21
1906,3454659.0,437940.0,2303813.0,174900.0,73011.0,458869.0,-21714.0,49006.0,-21154.0,3497539.0,2018-03-22
1907,3310071.0,459970.0,2305065.0,157049.0,51934.0,453318.0,-33763.0,48103.0,-131612.0,3475439.0,2018-03-23
1908,2884482.0,431867.0,2055525.0,78975.0,48249.0,385642.0,-51428.0,51662.0,-115968.0,3051920.0,2018-03-24
1909,2783766.0,285303.0,2134186.0,65867.0,52698.0,373873.0,-75685.0,57520.0,-109976.0,2969447.0,2018-03-25
1910,2991104.0,434295.0,2197261.0,89015.0,51207.0,415017.0,-23185.0,53901.0,-226417.0,3240696.0,2018-03-26
1911,3079363.0,430630.0,2192096.0,271355.0,31635.0,414304.0,-26349.0,54493.0,-288820.0,3394513.0,2018-03-27
1912,3014036.0,395133.0,2154023.0,289530.0,43383.0,428642.0,-35332.0,56604.0,-317968.0,3367315.0,2018-03-28
1913,3029071.0,349425.0,2149858.0,162797.0,63476.0,458309.0,-33987.0,57220.0,-178042.0,3241085.0,2018-03-29
1914,3032842.0,204308.0,2168447.0,202165.0,54419.0,460760.0,-36705.0,57527.0,-78094.0,3147626.0,2018-03-30
1915,2790710.0,122795.0,2122423.0,157632.0,61628.0,440237.0,-45615.0,57386.0,-125763.0,2962101.0,2018-03-31
1916,2620627.0,43209.0,2043412.0,146420.0,74765.0,410887.0,-62098.0,55239.0,-91174.0,2773932.0,2018-04-01
1917,2567972.0,34704.0,2045148.0,249324.0,43911.0,386440.0,-91345.0,52855.0,-153079.0,2812382.0,2018-04-02
1918,2780683.0,91222.0,2148812.0,313243.0,47408.0,456411.0,-30184.0,48583.0,-294833.0,3105679.0,2018-04-03
1919,2793559.0,75274.0,2185509.0,320939.0,52715.0,475260.0,-29878.0,49183.0,-335457.0,3158880.0,2018-04-04
1920,2812675.0,144531.0,2185715.0,183495.0,80681.0,486935.0,-27737.0,52289.0,-293259.0,3133646.0,2018-04-05
1921,2699743.0,52366.0,2116602.0,286917.0,92475.0,468591.0,-39886.0,52012.0,-329375.0,3068963.0,2018-04-06
1922,2317810.0,48418.0,1921388.0,185938.0,51126.0,450187.0,-66042.0,52496.0,-325738.0,2709553.0,2018-04-07
1923,2171109.0,47118.0,1910969.0,87592.0,34157.0,419806.0,-75444.0,50568.0,-303653.0,2550210.0,2018-04-08
1924,2556302.0,168815.0,2018142.0,80887.0,40568.0,495586.0,-30561.0,50145.0,-267295.0,2854143.0,2018-04-09
1925,2652698.0,151776.0,2058530.0,162411.0,52093.0,474857.0,-21523.0,50091.0,-275547.0,2949758.0,2018-04-10
1926,2690687.0,130716.0,2059484.0,124143.0,41002.0,474426.0,-22514.0,50172.0,-166757.0,2879943.0,2018-04-11
1927,2691291.0,210547.0,2036767.0,66684.0,48817.0,479941.0,-25578.0,50833.0,-176757.0,2893589.0,2018-04-12
1928,2602149.0,173046.0,2105007.0,65864.0,59160.0,483482.0,-24939.0,53444.0,-312895.0,2940003.0,2018-04-13
1929,2319227.0,56484.0,2070288.0,52726.0,53014.0,436003.0,-53837.0,54159.0,-349599.0,2722674.0,2018-04-14
1930,2165722.0,53638.0,2013161.0,97104.0,71915.0,399042.0,-71022.0,54304.0,-452427.0,2689164.0,2018-04-15
1931,2472695.0,118081.0,2097594.0,67075.0,69209.0,497549.0,-19230.0,51914.0,-409511.0,2901422.0,2018-04-16
1932,2442031.0,116793.0,2084057.0,78767.0,101218.0,464141.0,-19959.0,52324.0,-435303.0,2897300.0,2018-04-17
1933,2320967.0,78582.0,2059139.0,124098.0,99396.0,453146.0,-29896.0,53643.0,-517119.0,2868004.0,2018-04-18
1934,2269673.0,55731.0,2037048.0,79604.0,98493.0,478751.0,-32021.0,54628.0,-502576.0,2804255.0,2018-04-19
1935,2263969.0,33232.0,2047250.0,37463.0,98497.0,490009.0,-31238.0,55769.0,-467020.0,2762220.0,2018-04-20
1936,1998163.0,33440.0,1950207.0,55708.0,98443.0,431697.0,-62808.0,56941.0,-565489.0,2626436.0,2018-04-21
1937,1870328.0,33608.0,1831565.0,113925.0,83792.0,405973.0,-103696.0,55950.0,-550834.0,2524813.0,2018-04-22
1938,2192414.0,36491.0,2063992.0,79479.0,59532.0,482153.0,-33450.0,54000.0,-549827.0,2775647.0,2018-04-23
1939,2250226.0,38047.0,2099707.0,73794.0,91746.0,462439.0,-48677.0,52724.0,-519558.0,2818457.0,2018-04-24
1940,2295739.0,38910.0,2054166.0,222648.0,65151.0,453704.0,-56297.0,55131.0,-537740.0,2889710.0,2018-04-25
1941,2333809.0,39503.0,2102760.0,147970.0,92677.0,482696.0,-32922.0,56005.0,-554900.0,2921611.0,2018-04-26
1942,2330515.0,50111.0,2121203.0,220829.0,83917.0,482879.0,-21858.0,53440.0,-660045.0,3012379.0,2018-04-27
1943,2086758.0,37157.0,1922177.0,109715.0,58768.0,480189.0,-49851.0,55443.0,-526848.0,2663449.0,2018-04-28
1944,2063475.0,39921.0,1818032.0,168374.0,38517.0,419079.0,-81736.0,52424.0,-391161.0,2536347.0,2018-04-29
1945,2443718.0,36353.0,1911458.0,318090.0,58853.0,464218.0,-51409.0,49513.0,-343415.0,2838485.0,2018-04-30
1946,2187821.0,34715.0,1755996.0,94117.0,70716.0,444940.0,-67765.0,52794.0,-197709.0,2453278.0,2018-05-01
1947,2526620.0,36543.0,2120048.0,167437.0,80011.0,510221.0,-14145.0,51989.0,-425485.0,2966249.0,2018-05-02
1948,2484747.0,53271.0,2163451.0,149379.0,62440.0,496274.0,-12353.0,51317.0,-479065.0,2976132.0,2018-05-03
1949,2404229.0,40458.0,2166826.0,207853.0,81024.0,489435.0,-19885.0,52732.0,-614263.0,3038328.0,2018-05-04
1950,2084299.0,38815.0,1807836.0,170687.0,84987.0,460878.0,-50617.0,54282.0,-482606.0,2617485.0,2018-05-05
1951,1901115.0,37914.0,1712054.0,88610.0,93563.0,392130.0,-97501.0,54747.0,-380440.0,2379018.0,2018-05-06
1952,2118739.0,38529.0,1876187.0,64891.0,90025.0,512812.0,-26270.0,53632.0,-491068.0,2636076.0,2018-05-07
1953,1955942.0,38733.0,1910759.0,81354.0,73631.0,432193.0,-54523.0,53939.0,-580182.0,2590609.0,2018-05-08
1954,2112625.0,37783.0,1893914.0,110750.0,69146.0,525323.0,-29133.0,52840.0,-548055.0,2689756.0,2018-05-09
1955,1971461.0,36294.0,1892798.0,135291.0,74268.0,455931.0,-70286.0,54076.0,-606939.0,2648658.0,2018-05-10
1956,2119901.0,44001.0,1942457.0,69965.0,101695.0,532200.0,-33038.0,52889.0,-590289.0,2743207.0,2018-05-11
1957,2012660.0,32195.0,1928831.0,91914.0,48873.0,483263.0,-57760.0,53087.0,-567771.0,2638163.0,2018-05-12
1958,2000418.0,33986.0,1795729.0,144108.0,52727.0,458280.0,-78041.0,54219.0,-460633.0,2539049.0,2018-05-13
1959,2438126.0,61680.0,2092946.0,239705.0,39284.0,532217.0,-29404.0,55545.0,-553873.0,3021377.0,2018-05-14
1960,2442547.0,85195.0,2172219.0,145730.0,65356.0,541510.0,-24580.0,54196.0,-597098.0,3064206.0,2018-05-15
1961,2378981.0,85784.0,2157414.0,177722.0,75510.0,505532.0,-37436.0,56662.0,-642251.0,3058624.0,2018-05-16
1962,2354782.0,76953.0,2134656.0,165495.0,73522.0,514836.0,-31609.0,58635.0,-637766.0,3024097.0,2018-05-17
1963,2293277.0,55478.0,2146001.0,97828.0,98258.0,539813.0,-23374.0,59001.0,-679755.0,2996379.0,2018-05-18
1964,2023535.0,30530.0,1960782.0,96873.0,98489.0,479124.0,-49285.0,60887.0,-653913.0,2726685.0,2018-05-19
1965,1882078.0,29889.0,1729601.0,87822.0,97912.0,449847.0,-84102.0,53591.0,-482517.0,2448662.0,2018-05-20
1966,1956208.0,28029.0,1774116.0,48449.0,85557.0,454046.0,-48928.0,50262.0,-435364.0,2440459.0,2018-05-21
1967,2243750.0,51654.0,1997357.0,43173.0,79486.0,528213.0,-25098.0,48997.0,-480044.0,2748880.0,2018-05-22
1968,2260212.0,75644.0,2086391.0,52497.0,84737.0,505722.0,-28461.0,49177.0,-565537.0,2854168.0,2018-05-23
1969,2268639.0,61193.0,2113775.0,21746.0,85254.0,510620.0,-28658.0,50626.0,-545949.0,2843214.0,2018-05-24
1970,2262083.0,56198.0,2069829.0,57073.0,73585.0,529616.0,-32983.0,50202.0,-541484.0,2836503.0,2018-05-25
1971,1988164.0,27689.0,1779203.0,141835.0,73992.0,483458.0,-55484.0,50062.0,-512603.0,2556239.0,2018-05-26
1972,1864626.0,23947.0,1745812.0,78669.0,64590.0,430820.0,-82692.0,49623.0,-446176.0,2393461.0,2018-05-27
1973,2212245.0,91001.0,2018887.0,50325.0,44482.0,492448.0,-24430.0,47882.0,-508337.0,2745025.0,2018-05-28
1974,2246278.0,82057.0,2064616.0,42170.0,65939.0,492886.0,-27087.0,47206.0,-521537.0,2794874.0,2018-05-29
1975,2274604.0,111248.0,2056033.0,31939.0,60177.0,538063.0,-23412.0,47637.0,-547088.0,2845097.0,2018-05-30
1976,2270237.0,79932.0,2068108.0,39813.0,65123.0,518575.0,-29934.0,47872.0,-519304.0,2819423.0,2018-05-31
1977,2239950.0,50773.0,2039060.0,38596.0,82556.0,563268.0,-24828.0,48891.0,-558385.0,2823144.0,2018-06-01
1978,1968662.0,24674.0,1872278.0,25851.0,90246.0,508357.0,-63047.0,49631.0,-539361.0,2571037.0,2018-06-02
1979,1845404.0,25299.0,1790907.0,69015.0,70360.0,482955.0,-69588.0,48454.0,-572039.0,2486990.0,2018-06-03
